normal,student,exponential
8.18487930397842,0.4501457921944399,7.8586304703464425
1.4418648563549754,-0.3556057785180818,1.686739633945005
8.436917498022204,-1.903783973990739,4.002763270206881
8.790426993031696,-0.10512942238636673,6.504292106907956
-8.661416864308007,-1.9003718016906066,9.1484371291722
14.500416234936093,0.9959367589134215,0.795580095395812
-1.333589840724457,-1.0313442192623195,2.2772764675917854
-8.790020368524925,-0.17492774531330837,2.73964831258036
17.15068490656244,-0.3908387249516491,5.303043132056628
-5.216785099238531,-0.10726645796918795,3.4468494696768692
12.435770983711711,1.1659619469807756,10.082388271668233
7.8916050995556954,-1.880351689331574,6.41116549072164
-3.8772087166092373,1.2216376456170526,3.8513118305976777
3.0765022751544997,0.14417134560570435,2.835679136918153
15.651939809624675,0.5678552349274916,5.075954292617947
-12.728220625574297,0.5150622967692368,2.563563795566654
15.197511937752685,-0.026644996600904216,5.010434489611289
-0.5625331802137508,-0.878630617651858,0.9251211709470696
-6.2424780385198435,0.920950144577605,6.403064746178094
10.000861538207216,-0.4968823839854835,4.072897647318694
17.596179577445216,1.3676617924148444,6.3813096354669625
18.174692726736485,1.1449997849201443,2.27812220643637
10.324609837050359,0.8172956853856367,8.090566480266528
5.3101798418507755,0.7697499475771269,11.738838285636842
5.928528149101585,-1.3680285002627954,0.5429459056393584
-6.630947940865527,-0.226470328327993,4.203716644633228
12.805136906710082,-3.4620369782491545,0.26862325060143627
-9.363726135645974,0.7267242407363573,5.373536043158427
7.414179858491917,-1.1455350692551018,13.878519902728556
-5.152952932070682,1.3014148158062198,2.7431346226208344
9.952506533384788,-0.14790414670574528,3.638261042163803
-13.270512921788441,0.7903439428355878,5.105046186452395
-5.250789742502202,-0.5362551197611415,2.029367437475952
0.6943177256958513,-0.7045987875584335,0.3779279465087588
-0.3860740264268885,-1.2586293989205413,2.7055113149968735
3.3849980361661345,-0.24341612455701886,1.338291023964954
17.43126150807995,-0.4280892541454048,14.567944154024131
10.905948305615642,-0.1819289633316419,1.6969296354835575
-2.3181792692293532,0.17839057544213377,1.985053337037114
-17.2944386417717,-0.5761345937902356,1.6972270963616778
-26.028345622246775,4.286776778844025,6.511540194389104
9.460054594259146,-0.2266072292362215,9.204406311102689
9.94106516661126,-0.6466798114238805,2.668437373173363
-6.546458550150307,-1.2475016100997485,2.0877750800493917
-0.9983156966800428,0.12495124088503676,8.694016461131376
-10.877813411731463,1.7898600931410666,10.46139320947953
-2.5530717751082275,0.5280772727781935,2.0151979307058183
13.635161714319203,-0.18308507693745582,14.469577587202224
10.429590379872852,-2.69657657433345,20.959388379791154
-10.499438682495777,-0.600753432837557,6.211664677173571
1.1401086606000304,-1.0394004239401273,3.2957993794668483
-1.369820941617729,-0.3107773390163465,1.2031212860479228
5.1084925295081725,-2.2844497267057395,0.0245353277142246
3.097035640794436,-0.26312871307966923,1.3088273774449646
15.683273891581866,1.647399129647069,6.333671514077569
-0.08700021927849866,1.0693371786461718,24.379501397892685
14.612718264608791,-0.0734608049574932,4.044684747573587
-2.1314246065755684,-0.3024586051567841,1.3115297137162139
1.1928397796370023,0.9032342480768722,14.2259578412171
1.3366344838977398,0.775065020058111,0.1520347832270907
-1.7860062463937152,0.6278559859277075,2.139183384780686
-4.84065467873786,-0.46409314524582895,0.04530854503744123
3.180320494958069,-0.5671065712678567,1.6967134860500088
-9.755427542619854,-2.0050086290764275,2.38367911420527
-8.291884546401333,1.6249784765627042,2.165729263444597
13.096410178543236,1.123927093690361,10.166892367057432
8.126261927320721,2.031179721727585,1.0544746571865635
7.047116729498883,1.0847934684192801,1.5683964280022993
-6.96637098967369,-2.0205892243825723,1.8609011124786388
-9.76166112438008,0.7844856323934413,4.370800441021434
2.874931180348063,-1.4396016331196337,5.756867189207552
-16.860782086769497,0.4325700990161301,5.992938967476532
-15.360021845333236,0.13529288106415505,5.04060780430048
6.630324892909526,0.17828796174333925,1.1423347136481639
21.553603974393923,-1.4258584307181696,7.411256205655839
11.064721479870133,-1.6231754365801334,4.6299153703586775
-15.542158811356774,1.7976671539907108,0.1397532740471482
-12.174150683216906,0.2290700977008502,3.181147110429791
5.311640714290735,-1.0375558567985224,4.242934433645227
-5.4279651044716335,0.48620327146474535,0.5879073870708972
4.7153795901492686,0.31809955834083586,2.6018148873252827
13.99111797553158,-0.9992362314379555,4.1263550184803
1.2053660318382056,0.6720826958942635,1.3320305711135327
-7.677204378761022,-2.185938663804257,3.1013172578384687
-3.169322752610741,-0.38544015255339703,9.247748454597906
2.7843634763147844,0.17910691581704563,1.3524526347145107
9.170343205152701,0.032666396788672704,0.794415037534306
